day,month,year,bin.id,vase.id,loc.id,com.id,paired.com.id,diversity.treatment,depth,disease.treatment,family.id,table,tray,cell.id,color,alive,shoot.no,length.1,length.2,length.3,length.4,length.5,length.6,length.7,Notes
11,october,2017,8,73,2,V16,V15,mono,shallow,control,S11,2,11,4D,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,73,3,V16,V15,mono,shallow,control,S11,1,1,10A,blue,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,73,4,V16,V15,mono,shallow,control,S11,1,3,6C,purple,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,74,1,V15,V15,mono,shallow,disease,S11,2,14,3C,pink,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,74,2,V15,V15,mono,shallow,disease,S11,2,10,11A,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,74,3,V15,V15,mono,shallow,disease,S11,1,4,2C,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,74,4,V15,V15,mono,shallow,disease,S11,1,1,1E,purple,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,75,1,V83,V83,mono,deep,disease,D8,1,2,12F,pink,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,75,2,V83,V83,mono,deep,disease,D8,1,1,4B,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,75,3,V83,V83,mono,deep,disease,D8,1,4,9F,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,75,4,V83,V83,mono,deep,disease,D8,2,14,9E,purple,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,76,1,V21,V21,poly,shallow,disease,S6,1,4,4A,pink,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,76,2,V21,V21,poly,shallow,disease,S10,2,10,1B,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,76,3,V21,V21,poly,shallow,disease,S11,1,2,10B,blue,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,76,4,V21,V21,poly,shallow,disease,S5,2,12,3E,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,77,1,V104,V103,poly,deep,control,D11,2,16,1B,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,77,2,V104,V103,poly,deep,control,D1,2,15,12E,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,77,3,V104,V103,poly,deep,control,D6,2,16,3C,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,77,4,V104,V103,poly,deep,control,D9,1,5,9A,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,78,1,V103,V103,poly,deep,disease,D11,2,14,2A,pink,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,78,2,V103,V103,poly,deep,disease,D1,2,14,8C,yellow,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,78,3,V103,V103,poly,deep,disease,D6,1,4,6A,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,78,4,V103,V103,poly,deep,disease,D9,1,7,1E,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,79,1,V84,V83,mono,deep,control,D8,1,1,8A,pink,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,79,2,V84,V83,mono,deep,control,D8,1,5,7D,yellow,1,3,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,79,3,V84,V83,mono,deep,control,D8,1,2,1E,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,79,4,V84,V83,mono,deep,control,D8,1,8,3F,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,80,1,V22,V21,poly,shallow,control,S6,1,4,7E,pink,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,80,2,V22,V21,poly,shallow,control,S10,2,16,4E,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,80,3,V22,V21,poly,shallow,control,S11,1,5,12B,blue,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,8,80,4,V22,V21,poly,shallow,control,S5,1,6,10C,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,81,1,V9,V9,mono,shallow,disease,S5,1,6,1B,pink,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,81,2,V9,V9,mono,shallow,disease,S5,1,1,11D,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,81,3,V9,V9,mono,shallow,disease,S5,2,15,4F,blue,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,81,4,V9,V9,mono,shallow,disease,S5,2,13,11F,purple,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,82,1,V40,V39,mono,mid,control,M4,2,12,4E,pink,1,4,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,82,2,V40,V39,mono,mid,control,M4,2,10,9F,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,82,3,V40,V39,mono,mid,control,M4,1,6,7D,blue,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,82,4,V40,V39,mono,mid,control,M4,1,1,5C,purple,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,83,1,V36,V35,poly,shallow,control,S11,2,15,10C,pink,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,83,2,V36,V35,poly,shallow,control,S10,2,11,4C,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,83,3,V36,V35,poly,shallow,control,S4,1,6,4C,blue,1,4,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,83,4,V36,V35,poly,shallow,control,S5,1,1,10E,purple,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,84,1,V35,V35,poly,shallow,disease,S11,2,15,8F,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,84,2,V35,V35,poly,shallow,disease,S10,2,13,7B,yellow,1,3,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,84,3,V35,V35,poly,shallow,disease,S4,1,1,5D,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,84,4,V35,V35,poly,shallow,disease,S5,1,3,6B,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,85,1,V5,V5,mono,shallow,disease,S3,2,16,1F,pink,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,85,2,V5,V5,mono,shallow,disease,S3,1,8,8C,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,85,3,V5,V5,mono,shallow,disease,S3,2,11,1E,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,85,4,V5,V5,mono,shallow,disease,S3,1,7,3A,purple,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,86,1,V10,V9,mono,shallow,control,S5,1,4,2A,pink,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,86,2,V10,V9,mono,shallow,control,S5,1,5,10C,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,86,3,V10,V9,mono,shallow,control,S5,2,9,12A,blue,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,86,4,V10,V9,mono,shallow,control,S5,2,15,9B,purple,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,87,1,V123,V123,poly,mix,disease,S1,2,12,6A,pink,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,87,2,V123,V123,poly,mix,disease,M12,1,4,6E,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,87,3,V123,V123,poly,mix,disease,D1,2,15,5C,blue,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,87,4,V123,V123,poly,mix,disease,D3,1,7,8F,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,88,1,V124,V123,poly,mix,control,S1,2,13,11C,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,88,2,V124,V123,poly,mix,control,M12,1,8,5D,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,88,3,V124,V123,poly,mix,control,D1,2,10,3B,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,88,4,V124,V123,poly,mix,control,D3,1,5,7C,purple,1,5,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,89,1,V39,V39,mono,mid,disease,M4,2,16,4D,pink,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,89,2,V39,V39,mono,mid,disease,M4,2,13,12C,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,89,3,V39,V39,mono,mid,disease,M4,1,7,2C,blue,1,3,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,89,4,V39,V39,mono,mid,disease,M4,1,5,3C,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,90,1,V6,V5,mono,shallow,control,S3,2,11,5F,pink,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,90,2,V6,V5,mono,shallow,control,S3,1,4,1D,yellow,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,90,3,V6,V5,mono,shallow,control,S3,2,15,1B,blue,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,9,90,4,V6,V5,mono,shallow,control,S3,1,3,10B,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,91,1,V107,V107,poly,deep,disease,D4,1,5,7E,pink,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,91,2,V107,V107,poly,deep,disease,D10,1,5,8D,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,91,3,V107,V107,poly,deep,disease,D3,1,4,5B,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,91,4,V107,V107,poly,deep,disease,D1,2,9,12F,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,92,1,V87,V87,mono,deep,disease,D10,1,3,11A,pink,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,92,2,V87,V87,mono,deep,disease,D10,1,8,9F,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,92,3,V87,V87,mono,deep,disease,D10,1,4,5A,blue,1,3,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,92,4,V87,V87,mono,deep,disease,D10,2,14,2F,purple,1,3,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,93,1,V79,V79,mono,deep,disease,D4,1,4,7A,pink,1,6,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,93,2,V79,V79,mono,deep,disease,D4,2,16,9B,yellow,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,93,3,V79,V79,mono,deep,disease,D4,1,6,3C,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,93,4,V79,V79,mono,deep,disease,D4,2,13,10A,purple,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,94,1,V112,V111,poly,mix,control,S5,2,14,7C,pink,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,94,2,V112,V111,poly,mix,control,M12,2,15,3A,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,94,3,V112,V111,poly,mix,control,D8,1,6,8F,blue,1,3,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,94,4,V112,V111,poly,mix,control,S4,1,4,3E,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,95,1,V46,V45,mono,mid,control,M8,1,1,8D,pink,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,95,2,V46,V45,mono,mid,control,M8,1,7,10B,yellow,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,95,3,V46,V45,mono,mid,control,M8,2,16,9C,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,95,4,V46,V45,mono,mid,control,M8,2,15,10D,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,96,1,V88,V87,mono,deep,control,D10,1,8,7E,pink,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,96,2,V88,V87,mono,deep,control,D10,2,13,10C,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,96,3,V88,V87,mono,deep,control,D10,1,6,2A,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,96,4,V88,V87,mono,deep,control,D10,2,13,1C,purple,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,97,1,V80,V79,mono,deep,control,D4,1,1,9E,pink,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,97,2,V80,V79,mono,deep,control,D4,2,15,8D,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,97,3,V80,V79,mono,deep,control,D4,1,7,11A,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,97,4,V80,V79,mono,deep,control,D4,2,16,9D,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,98,1,V45,V45,mono,mid,disease,M8,1,4,12B,pink,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,98,2,V45,V45,mono,mid,disease,M8,1,3,4F,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,98,3,V45,V45,mono,mid,disease,M8,2,14,12E,blue,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,98,4,V45,V45,mono,mid,disease,M8,2,10,7E,purple,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,99,1,V111,V111,poly,mix,disease,S5,2,11,8C,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,99,2,V111,V111,poly,mix,disease,M12,2,14,2E,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,99,3,V111,V111,poly,mix,disease,D8,1,3,11D,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,99,4,V111,V111,poly,mix,disease,S4,1,3,11C,purple,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,100,1,V108,V107,poly,deep,control,D4,1,2,4B,pink,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,100,2,V108,V107,poly,deep,control,D10,1,6,12E,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,100,3,V108,V107,poly,deep,control,D3,1,2,5F,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,10,100,4,V108,V107,poly,deep,control,D1,2,13,9B,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,101,1,V120,V119,poly,mix,control,D1,2,12,6E,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,101,2,V120,V119,poly,mix,control,M6,1,1,11C,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,101,3,V120,V119,poly,mix,control,S10,1,8,6D,blue,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,101,4,V120,V119,poly,mix,control,M4,2,9,11B,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,102,1,V82,V81,mono,deep,control,D6,2,12,10D,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,102,2,V82,V81,mono,deep,control,D6,2,11,6D,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,102,3,V82,V81,mono,deep,control,D6,1,8,3D,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,102,4,V82,V81,mono,deep,control,D6,1,7,3C,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,103,1,V69,V69,poly,mid,disease,M3,1,3,8B,pink,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,103,2,V69,V69,poly,mid,disease,M7,2,10,10A,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,103,3,V69,V69,poly,mid,disease,M9,1,2,11E,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,103,4,V69,V69,poly,mid,disease,M12,1,7,5D,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,104,1,V3,V3,mono,shallow,disease,S2,2,12,7E,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,104,2,V3,V3,mono,shallow,disease,S2,1,6,2B,yellow,1,3,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,104,3,V3,V3,mono,shallow,disease,S2,1,7,6F,blue,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,104,4,V3,V3,mono,shallow,disease,S2,1,1,10D,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,105,1,V4,V3,mono,shallow,control,S2,2,16,11C,pink,1,3,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,105,2,V4,V3,mono,shallow,control,S2,1,5,8F,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,105,3,V4,V3,mono,shallow,control,S2,1,7,7E,blue,1,3,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,105,4,V4,V3,mono,shallow,control,S2,1,8,7D,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,106,1,V70,V69,poly,mid,control,M3,1,6,5F,pink,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,106,2,V70,V69,poly,mid,control,M7,2,15,9D,yellow,1,3,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,106,3,V70,V69,poly,mid,control,M9,1,6,6F,blue,1,3,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,106,4,V70,V69,poly,mid,control,M12,1,6,4E,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,107,1,V96,V95,poly,deep,control,D3,1,7,8D,pink,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,107,2,V96,V95,poly,deep,control,D8,2,13,8D,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,107,3,V96,V95,poly,deep,control,D1,1,7,2B,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,107,4,V96,V95,poly,deep,control,D6,2,13,8C,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,108,1,V95,V95,poly,deep,disease,D3,1,2,10E,pink,1,3,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,108,2,V95,V95,poly,deep,disease,D8,2,16,2B,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,108,3,V95,V95,poly,deep,disease,D1,1,5,11D,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,108,4,V95,V95,poly,deep,disease,D6,2,10,4D,purple,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,109,1,V81,V81,mono,deep,disease,D6,2,14,12F,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,109,2,V81,V81,mono,deep,disease,D6,1,6,10F,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,109,3,V81,V81,mono,deep,disease,D6,1,6,10B,blue,1,3,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,109,4,V81,V81,mono,deep,disease,D6,1,1,4E,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,110,1,V119,V119,poly,mix,disease,D1,2,12,11B,pink,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,110,2,V119,V119,poly,mix,disease,M6,1,3,5A,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,110,3,V119,V119,poly,mix,disease,S10,1,5,8C,blue,1,3,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,11,110,4,V119,V119,poly,mix,disease,M4,2,10,12F,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,111,1,V75,V75,mono,deep,disease,D2,2,11,7D,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,111,2,V75,V75,mono,deep,disease,D2,2,10,2B,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,111,3,V75,V75,mono,deep,disease,D2,1,2,10D,blue,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,111,4,V75,V75,mono,deep,disease,D2,1,6,10E,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,112,1,V1,V1,mono,shallow,disease,S1,2,10,11D,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,112,2,V1,V1,mono,shallow,disease,S1,2,16,9E,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,112,3,V1,V1,mono,shallow,disease,S1,1,2,5A,blue,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,112,4,V1,V1,mono,shallow,disease,S1,1,5,9F,purple,1,3,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,113,1,V31,V31,poly,shallow,disease,S10,1,3,3D,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,113,2,V31,V31,poly,shallow,disease,S12,2,10,3A,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,113,3,V31,V31,poly,shallow,disease,S4,1,2,3F,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,113,4,V31,V31,poly,shallow,disease,S2,1,4,5C,purple,1,3,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,114,1,V7,V7,mono,shallow,disease,S4,2,10,6C,pink,0,0,NA,NA,NA,NA,NA,NA,NA,copper
11,october,2017,12,114,2,V7,V7,mono,shallow,disease,S4,2,16,12A,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,copper
11,october,2017,12,114,3,V7,V7,mono,shallow,disease,S4,1,6,8E,blue,0,0,NA,NA,NA,NA,NA,NA,NA,copper
11,october,2017,12,114,4,V7,V7,mono,shallow,disease,S4,1,5,4F,purple,0,0,NA,NA,NA,NA,NA,NA,NA,copper
11,october,2017,12,115,1,V32,V31,poly,shallow,control,S10,1,2,2C,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,115,2,V32,V31,poly,shallow,control,S12,2,13,11B,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,115,3,V32,V31,poly,shallow,control,S4,2,11,4A,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,115,4,V32,V31,poly,shallow,control,S2,1,8,11A,purple,1,3,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,116,1,V2,V1,mono,shallow,control,S1,2,14,6B,pink,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,116,2,V2,V1,mono,shallow,control,S1,2,14,3D,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,116,3,V2,V1,mono,shallow,control,S1,1,8,7B,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,116,4,V2,V1,mono,shallow,control,S1,1,7,11E,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,117,1,V8,V7,mono,shallow,control,S4,2,11,9A,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,117,2,V8,V7,mono,shallow,control,S4,2,14,2C,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,117,3,V8,V7,mono,shallow,control,S4,1,7,1D,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,117,4,V8,V7,mono,shallow,control,S4,1,3,3E,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,118,1,V27,V27,poly,shallow,disease,S6,1,5,5A,pink,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,118,2,V27,V27,poly,shallow,disease,S4,1,1,3A,yellow,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,118,3,V27,V27,poly,shallow,disease,S12,1,8,4D,blue,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,118,4,V27,V27,poly,shallow,disease,S1,2,11,6A,purple,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,119,1,V28,V27,poly,shallow,control,S6,1,7,8B,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,119,2,V28,V27,poly,shallow,control,S4,2,15,5A,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,119,3,V28,V27,poly,shallow,control,S12,1,4,7B,blue,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,119,4,V28,V27,poly,shallow,control,S1,2,13,2E,purple,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,120,1,V76,V75,mono,deep,control,D2,2,9,6F,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,120,2,V76,V75,mono,deep,control,D2,2,11,11F,yellow,1,1,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,120,3,V76,V75,mono,deep,control,D2,1,5,2F,blue,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11,october,2017,12,120,4,V76,V75,mono,deep,control,D2,1,1,9D,purple,1,3,NA,NA,NA,NA,NA,NA,NA,NA
24,january,2018,1,1,1,V13,V13,mono,shallow,disease,S10,1,5,5E,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
24,january,2018,1,1,2,V13,V13,mono,shallow,disease,S10,2,12,7A,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
24,january,2018,1,1,3,V13,V13,mono,shallow,disease,S10,2,13,2D,blue,0,0,NA,NA,NA,NA,NA,NA,NA,NA
24,january,2018,1,1,4,V13,V13,mono,shallow,disease,S10,1,8,4E,purple,0,0,NA,NA,NA,NA,NA,NA,NA,NA
24,january,2018,1,2,1,V62,V61,poly,mid,control,M11,2,15,1D,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
24,january,2018,1,2,2,V62,V61,poly,mid,control,M8,1,2,1B,yellow,1,2,75.5,11.5,NA,NA,NA,NA,NA,NA
24,january,2018,1,2,3,V62,V61,poly,mid,control,M7,2,14,1A,blue,1,3,45,99,26,NA,NA,NA,NA,NA
24,january,2018,1,2,4,V62,V61,poly,mid,control,M3,1,6,11E,purple,1,1,36,NA,NA,NA,NA,NA,NA,NA
24,january,2018,1,3,1,V117,V117,poly,mix,disease,M3,2,16,6B,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
